,bo6,bo11,bo12,bo14,bo15,bo16,bo18,bo19,bo28,bo30,0,1,2,3,4,0.1,1.1,2.1,3.1,4.1,0.2,1.2,2.2,3.2,0.3,1.3,2.3,3.3,4.2,5,0.4,1.4,2.4,3.4,0.5,1.5,2.5,3.5,0.6,1.6,2.6,3.6,4.3,5.1,0.7,1.7,2.7,3.7,4.4,5.2,6,7,8,9,10,0.8,1.8,2.8,0.1.1,1.1.1,2.1.1,3.1.1,4.1.1,5.1.1,0.2.1,1.2.1,2.2.1,3.2.1,4.2.1,5.2.1,0.3.1,1.3.1,2.3.1,3.3.1,0.4.1,1.4.1,2.4.1,3.4.1,4.3.1,0.5.1,1.5.1,2.5.1,3.5.1,0.6.1,1.6.1,2.6.1,0.7.1,1.7.1,2.7.1,3.6.1,0.8.1,1.8.1,2.8.1,3.7.1,0.9,1.9,2.9,3.8,4.4.1,0.10,1.10,2.10,3.9,4.5,0.11,1.11,2.11,3.10,4.6,bo2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,response
476,1,1,-1,1,1,-1,1,1,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0743742476696532,-1.745141104485464,-0.15194369910998498,-0.27441598269794154,0.10710529903278257,0.0020165738548405254,-0.019340256454613455,0.013401132661437882,0.02442514812944093,-0.02915366299192154,-0.07885113862621965,-0.02362003696778818,0.02494445430497415,0.02330789049498154,-0.019555202005436263,-0.0011340398295020932,0.0033171857281216878,-0.023374076832031118,-0.01860098805223895,-0.009814282132304198,0.004046068973396974,-0.02095898866365928,0.032018288322791064,0.013842047248682416,-0.012832063996264426,0.03266225262683691,0.011273537725740392,0.0021031662786278006,-0.00013926807875797793,0.0064884012458042975,-0.009898291063865612,-0.0003190655628796114,-0.015361004222510128,0.017721624292320968,-0.015069553810256396,-0.040481414267838266,-0.01524398850796349,-0.0288720534427662,0.05687089162266944,-0.0019493617811596605,-0.05630037596943593,-0.018408516948604358,-0.04159414225135926,-0.014538483416803097,0.05617766840292493,-0.0016141394165679586,-0.04450373497634305,-0.14928914483718395,0.0016256625636772864,0.005440413611376958,1.0
477,0,1,-1,-1,1,1,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1,29.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0595396060002351,-1.7551032940558926,-0.14066079559294312,-0.27483381796981177,0.12155648651346285,0.014651688030921003,-0.02823349663378365,0.02290400833407424,0.03558362265104647,-0.0183916317869962,-0.09711116772083653,-0.0050043658203642325,0.018164529815411976,0.0271578974937616,-0.02551900068958202,-0.023214770019594943,0.02117192554714863,-0.046639276778417164,-0.04792027934306238,-0.010520710350704308,0.0180980441078834,-0.0596305449230518,0.06585225712314352,0.07339932524630557,-0.013220822921081541,0.08781615889384717,0.037307694800160836,-0.008189911983570398,-0.029119203056761626,0.023927825820451724,-0.06292264937614693,-0.00029554262270124336,-0.06530024838792439,0.06984574040717009,-0.05595776107965426,-0.14920436525899258,-0.034296858138765735,-0.11812003626715975,0.2025663353099884,-0.0031286218798268037,-0.2735156351756908,-0.07084314615531624,-0.1495749181457699,-0.025145205468486486,0.24930915005173454,-0.011429380909258009,-0.18421428527507172,-0.619837684460767,-0.049343359077721416,0.05408424406887305,1.0
478,1,1,0,1,-1,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,38.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0700543563709148,-1.7510205605183513,-0.14657950442409393,-0.26897875100291185,0.11089605759793812,0.0020518686871932707,-0.021019169159976533,0.0182240412800843,0.02609660175393917,-0.030738806090988637,-0.08871321291134633,-0.01859107789731736,0.015685019519841713,0.029454899299975287,-0.014487058503678162,-0.01612498675876143,0.009533177521675141,-0.022958057044929515,-0.028497446039339555,-0.0035886366189280938,0.012821437719679623,-0.034949787215891044,0.04095393393318434,0.027945761684567447,-0.022016357753731043,0.05845722882325499,0.021642852146729216,0.00801750229985608,-0.0148950896067615,0.0011962804810406033,-0.006633858924719094,0.007000211254955437,-0.03736167020848272,0.037367053754802745,-0.01999715537675049,-0.05154823831287112,-0.0076409764087002965,-0.06554160295985244,0.10146863006608832,0.008350559194527091,-0.1319756276270262,-0.010188650174708429,-0.07780717809995602,-0.035188274072597885,0.1323899570442734,-0.023378079196584238,-0.07748843902509005,-0.28145915485562384,0.029678598752114014,0.0193883590850069,1.0
479,1,0,-1,1,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,41.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,1.0
480,-1,0,0,1,-1,1,1,1,1,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,47.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,0.0
481,1,0,-1,1,-1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1,56.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.6525031818266,6.550556325343175,-6.1534417322683215,1.5636689194710485,-1.9408367942494371,1.7416123128391383,4.875439313684224,0.032263374356359266,1.3555064341241434,-4.703876592238416,3.2946903433038903,-1.6907629951486167,2.7545831915385053,-2.2638117036308345,-1.4782575226679664,-2.670297368857525,-1.679711802698716,2.3553244322081244,-1.1969146524975876,-0.6752132953103962,-1.8375934674695835,-1.5916184948402057,-1.2956024971300963,-0.2870083855201373,-3.9463996123813208,2.4579050361791013,0.4453636524466965,1.1927164942421344,0.7816513538062655,-1.0616563371599936,0.7099114175013053,0.6530246189630079,-2.051626167695873,-0.7329180502306868,1.8000372832789562,0.2293825801610524,1.7824257207851344,-0.21641133262912413,-1.6588461576974207,-0.5028834087488754,0.9914245488529262,-1.447960253479782,-0.1371754508513034,-1.8503374943152355,-0.7463945571222023,0.029909704527744708,0.733943717155121,-0.4165302216789157,1.476248312370202,0.5659304392142573,1.0
482,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,22.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,0.0
483,1,1,-1,1,1,1,1,1,-1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0774021303439618,-1.7449554351969896,-0.14992507505028868,-0.2696285780897931,0.10224699499621304,-0.0045373286195701645,-0.020532772361946432,0.017435889703301174,0.02337965526011605,-0.030625023554667983,-0.07752940664559678,-0.0371047550800488,0.025548171322152084,0.024818859676015225,-0.006133738283406813,0.013346209274323121,-0.010760793037302496,-0.017320289235153788,-0.015352078572625912,-0.010790957963895238,0.01307428144015453,-0.024997610619170992,0.027878469083217,-0.010573374712567528,-0.019850864241714908,0.03617221475185041,0.014052142358141879,0.02269445241746895,0.0036331415702845283,-0.005162569697776121,0.041254195868656536,-0.007631194800037765,-0.0156348304713402,-0.013111583582608544,0.0043561005503024814,-0.004854461930328885,-0.0011926629445270132,-0.02797357553873811,0.023054042120272848,-0.0013378223925350895,0.01288059450791258,0.005451232587865909,-0.02596939409055237,-0.060661871659806174,0.04318942716933749,0.008635728223193159,0.01867241471783336,-0.05884082555723901,0.07365071229044219,-0.0232175601454232,1.0
484,1,-1,-1,-1,-1,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0699453022718886,-1.7502869086185315,-0.15091123485275268,-0.2697331929047939,0.1115190576270466,0.008524958609755513,-0.01835247099144612,0.008786371082740075,0.024871803961469492,-0.028674333643929163,-0.08184622251547577,-0.012771418184521259,0.01757255469658838,0.029932754899443532,-0.014104654486718856,-0.00041359669627835687,0.021400702718438643,-0.02062553609556935,-0.017586115753910968,-0.006342962498245852,-0.0008030911148424162,-0.03043068028164912,0.032680780860404185,0.036688921681720194,-0.017802919365499482,0.048468895794725984,0.016964468828359346,0.0013087218131550176,0.0003527362485741605,-0.00032089484301011734,-0.02853386597297332,0.01113842669724592,-0.030090894078983237,0.0355671042332458,-0.02057657184162802,-0.06888758061046395,-0.020680527435423604,-0.05832394706516536,0.10575532134559867,-0.0016006711684348044,-0.11392618125404814,-0.011539914871077516,-0.07952886952026968,-0.024492988351611216,0.10770472101513244,-0.023018568862998717,-0.10750591407850983,-0.2814592061287506,-0.00786944734256991,0.0005082622985989982,1.0
485,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,31.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0691310064817714,-1.7472146140138898,-0.14558806547650038,-0.27570993052354376,0.11075483874998768,0.003665909903379483,-0.025194139670549474,0.0201444358733561,0.029662698228833027,-0.02450874027384588,-0.08670284484456152,-0.01838391255102096,0.027631580410719676,0.022109763138543417,-0.027430158087837383,-0.014883783734228197,0.004249428163647304,-0.034777633855480675,-0.032230889612266486,-0.010757312679463437,0.011054185621621049,-0.03534111775149105,0.04875200213060084,0.03313990058355371,-0.009269275951650587,0.05022657837956072,0.01960799669342831,-0.006459428701422826,-0.017929343616985196,0.02234256462344684,-0.027384971206560332,-0.004604354182435794,-0.02771579943278086,0.03458908583156351,-0.03412410503021232,-0.0806845530868976,-0.022371379668290902,-0.057473561783698224,0.1028607358112514,-0.001394988834501435,-0.13606066160018926,-0.0476054792127912,-0.07472572359589202,-0.015742597513167682,0.12486258550274335,-0.0013545764833823206,-0.08488252276637978,-0.31447035185033095,-0.03075486511820975,0.028751090372987433,1.0
486,-1,1,-1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,36.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.077915894224912,-1.7434228860699843,-0.1540409135077328,-0.2744503647404103,0.1042957569420506,-0.0017817040292343023,-0.017563519891222408,0.013666140852618865,0.02200909623905817,-0.03228416229104203,-0.07590869662434578,-0.03041652141302005,0.0241005643738042,0.02200668435797368,-0.016550239215025256,0.0028544014954155674,-0.0038541374713335287,-0.018959078537795698,-0.01492290263470454,-0.010064099872081187,0.005878994389502244,-0.013894143567651613,0.02588670361663271,-0.0034351023121569515,-0.015250073191446962,0.02465585677401049,0.006831217591358567,0.009488845978141165,0.004899176688431275,-0.001662415341744033,0.01102285882634421,-0.003157398572652248,-0.009078111293921188,0.0051916607201852455,-0.00309366279357568,-0.009437088585738454,-0.006586415325517614,-0.011662024504125346,0.02339479457326409,0.001327188245146756,-0.009573423166721844,-0.004219461386435251,-0.018563237175440558,-0.018129255132872262,0.018402376743867497,0.002801521351634308,-0.003465507813774129,-0.043873040030944464,0.03363145419325251,-5.788574063495199e-05,1.0
487,1,1,-1,1,-1,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-5.236663882865801,9.862658470744249,2.2988574468017737,-2.8230722046527537,-0.1771733205351233,-2.5807527955072964,0.05306403517127404,-1.8496084932886645,2.2722513461060707,1.190451352485011,1.0497384622725865,3.504453628614124,2.5333008460555675,-1.093422411270047,1.6073418151732368,2.490934463624963,0.08874215513666804,3.6796837517308263,-0.9855924019221126,0.28564176069838365,-0.554258454553677,-0.2509639287785436,1.9006461939586288,-1.9600230328919843,-0.8420148649966941,2.4790603268284754,0.9660836978020798,0.08438927381706565,-0.8360014756307924,0.4011143308923265,1.2538896402507391,0.17776755321154006,-2.8759857634926163,0.16129285962642015,-2.3183140697204907,0.9938368408917913,-0.9741953393456564,-0.6270054985437663,-0.4913416087339669,-1.3669421066576717,0.25223699491633483,0.5100938247713434,-1.592197939164156,-0.3606499188037238,0.5616777850723446,-0.6302500673107839,-1.648639052348024,0.11879518448741465,1.0501825369029605,1.4949282090297893,1.0
488,1,0,-1,1,-1,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,37.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0766209875963566,-1.7468926477536726,-0.14789980000479847,-0.2667481786578965,0.10267398007905457,-0.007267896143797773,-0.020145134225499482,0.019538713096729773,0.022783960063480324,-0.034095120163654805,-0.08293313471563485,-0.033855864249667834,0.021130452565118595,0.028152145761819163,-0.006701575532785156,-0.003119002344502905,-0.008470645573110303,-0.013932226662845328,-0.019206548367303667,-0.00419290699743956,0.015185947252907256,-0.025402523643838416,0.030134706088861176,-0.006906883931304149,-0.024055939962849646,0.04173550025282642,0.015723426953590247,0.021727489971484527,-0.006758546994674386,-0.005325675602570624,0.04138228735945915,0.0007556486196513389,-0.01936516236116985,0.0006041919693792519,0.0020192150786162025,0.0030996401733245837,0.006346034484994228,-0.03496644416669861,0.0313458732697405,0.007893120744147775,-0.02000194522403954,0.014668740111504324,-0.030402543259850718,-0.05768603629915341,0.06412393738969077,-0.009938186268485036,0.0121081055248815,-0.0739578665262051,0.08285206040774762,-0.011253202632855069,1.0
489,0,1,0,-1,-1,-1,-1,0,1,-1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,1.0
490,0,0,-1,1,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,31.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.075594280292999,-1.7437455749376107,-0.1496089979692499,-0.26727262080196984,0.09539349625375172,-0.0008951078979535075,-0.02054388474358572,0.014169276140804187,0.013037135054818664,-0.02118716846375464,-0.07650902182171647,-0.023820284265423097,0.009106278077741704,0.01885315714007075,-0.01470543779106194,-0.01519722602111422,0.009755118769057904,-0.010630345232254756,-0.016365694722462028,-0.011187112864595773,-0.007034344766341343,-0.012553994923609941,0.02726045638667092,-0.006313257534940005,-0.020592303928169447,0.054961133693999416,-0.006131234596404944,0.015226187827159272,-0.010660039610307124,0.01392898189907291,0.012260532781201195,0.016905695132521128,-0.03411112825128619,-0.018586394292816825,-0.0140949383494925,-0.006303871548852549,-0.006188280159074982,-0.03074717712537335,0.10225168132739763,0.013166343431707537,-0.04484595893108435,-0.014676698988506891,-0.03759613128784533,-0.0567759319675736,0.04888235777283048,0.0035216658649624383,-0.05755164407303533,-0.2175679661739072,0.04820091839734154,0.05799077616049885,1.0
